model,epoch,S_HIGH,IEEE39_0_2,IEEE39_2_10,NPCC140_0_2,NPCC140_2_10
A1_NO_BALANCE,47,1.0044893968384145,0.11720735445286139,0.06129834020037076,0.04711918099952843,0.03525329691760832
A1_NO_BALANCE,48,0.8914585232143232,0.10938863909380625,0.05939273770180638,0.046051098110322444,0.021207577311728287
A1_NO_BALANCE,49,0.935714747066892,0.1102315499918651,0.056433162449129534,0.04689304943275527,0.03084746975137506
A1_NO_BALANCE,50,0.9293174124485991,0.11214934187849172,0.05368530389258336,0.04576692240144206,0.03260077608175819
A1_NO_BALANCE,51,0.9041464637285295,0.1151192611970213,0.054489675898535754,0.04633818861357703,0.025933655754636995
A1_NO_BALANCE,52,0.8922527211747999,0.11253753259212773,0.05309161147193395,0.04560034878320945,0.026749881640018347
A1_NO_BALANCE,53,0.9220479973464026,0.11389381912825874,0.05406626111109498,0.046296744349678225,0.029929829647427946
A1_NO_BALANCE,54,0.9120058634913457,0.11403040555161897,0.054290582074606464,0.04428988812212161,0.02943700094425924
A1_NO_BALANCE,55,0.8643182404926972,0.11361067006474869,0.05326080450622672,0.04536988609339431,0.02152741088747959
A1_NO_BALANCE,56,0.9062709604982707,0.11360438641703469,0.0549365731108978,0.04581016833279213,0.026812338337009516
A1_NO_BALANCE,57,0.9742553604130593,0.11844318045525687,0.0643914255520733,0.04688982053209152,0.026690306746541166
A1_NO_BALANCE,58,0.870216187715206,0.11104434362734801,0.0559946379861907,0.04588125237817611,0.020402574610489888
A1_NO_BALANCE,59,0.8707949364100167,0.11005653204553242,0.054569570686969764,0.044510644594607435,0.023303851213523994
A1_NO_BALANCE,60,0.9280734001919761,0.1117636688052464,0.05507795198407804,0.04607664381544095,0.030918832780130974
A2_NO_SPATIAL,1,1.0774152346056998,0.12287563328261061,0.047249273723686744,0.0616149287422506,0.04870732208656435
A2_NO_SPATIAL,2,1.260740064953187,0.13449521666254144,0.05844842423587417,0.06406061493628794,0.06334288631306574
A2_NO_SPATIAL,3,0.9736637589924212,0.12267143124079115,0.045516970252437096,0.05332828091258938,0.03878308748051288
A2_NO_SPATIAL,4,0.9144319123440984,0.12722177905293636,0.04845129895152905,0.04935048856274549,0.026980506036593868
A2_NO_SPATIAL,5,1.0944416623491806,0.1227239651475456,0.05310666265570158,0.04972684577133517,0.05492840436689477
A2_NO_SPATIAL,6,1.1706871754361872,0.12525012228345317,0.05231715318768339,0.04959383767520619,0.0680947896260842
A2_NO_SPATIAL,7,1.1369220090605543,0.1226862118887389,0.050833044784626094,0.04929916454422833,0.06486546305720162
A2_NO_SPATIAL,8,1.0625390334717975,0.12049173441485181,0.04968125042744957,0.048917835776375124,0.05420337883471746
A2_NO_SPATIAL,9,1.106667980079934,0.1265261013140276,0.059653537674270576,0.0492478620170282,0.0495702152781498
A2_NO_SPATIAL,10,1.0593467646440118,0.1217432430814995,0.05172638465335067,0.04936450053931418,0.05084080732689978
A2_NO_SPATIAL,11,1.049446590150614,0.12220558777634621,0.052733762471791595,0.04941631876803701,0.047925233053320485
A2_NO_SPATIAL,12,1.0896200644433776,0.12389173160355307,0.05310571954626728,0.04961176974621703,0.053755704922813896
A2_NO_SPATIAL,13,1.2253187047425795,0.12448766383180564,0.053227222461775435,0.04953808706143153,0.07698137217780429
A2_NO_SPATIAL,14,1.0707927657084855,0.12641911034984937,0.05259028376610316,0.0498459380668012,0.04990454935688059
A2_NO_SPATIAL,15,0.9695925947632567,0.12720657730335078,0.05415280372355029,0.04942721192015845,0.030863446536312285
A2_NO_SPATIAL,16,0.9699548493244747,0.12507987372111554,0.05275573354396225,0.04989950989923318,0.032720881562881075
A2_NO_SPATIAL,17,1.0781956569150675,0.12437236503839617,0.05724213858587372,0.05022228194032989,0.04706264789023012
A2_NO_SPATIAL,18,1.0178687832819557,0.1278366447239296,0.05213035466980936,0.049594189790373173,0.040863953093151016
A2_NO_SPATIAL,19,1.058957417791094,0.12707891236546842,0.060897429340179776,0.050698338180971296,0.03878104342307497
A2_NO_SPATIAL,20,1.0328258930572354,0.12538104632776037,0.05654744795225315,0.05107951159458594,0.038872373130395516
A2_NO_SPATIAL,21,0.9690367460999045,0.12606424664647653,0.05453387850906134,0.05104796436655652,0.02958204080350607
A2_NO_SPATIAL,22,0.9910229810759692,0.1261791857916131,0.06434954577746385,0.05042779910346013,0.024142509901428175
A2_NO_SPATIAL,23,0.9937598596021555,0.12884446012061437,0.06145367643195092,0.05056753056184237,0.02639443981537339
A2_NO_SPATIAL,24,0.9847665090153542,0.12465131221954719,0.06259102568481584,0.05075676574111022,0.025099912724360265
A2_NO_SPATIAL,25,0.9339772738391164,0.1268707288407101,0.0538446181774565,0.05025915820344929,0.02449086805106721
A2_NO_SPATIAL,26,0.9383933210950395,0.12564790731459688,0.05281949857397976,0.05006386020113204,0.02685946839907561
A2_NO_SPATIAL,27,1.0915198623292912,0.1280503058887406,0.06659080841249548,0.0511756920547996,0.03809496560121218
A2_NO_SPATIAL,28,0.9815964155367847,0.12736257593610534,0.05244155344767553,0.05121344152873435,0.03322200934098269
A2_NO_SPATIAL,29,1.0529021626319917,0.12660503605000759,0.06323134949991586,0.050934381772660325,0.035425697953158156
A2_NO_SPATIAL,30,0.9540916536192181,0.12416960173863337,0.05308819150246483,0.05045869841436709,0.029553970846164006
A2_NO_SPATIAL,31,0.9644383825922382,0.12272344371231644,0.05989676025571378,0.050689339561760444,0.024987548641218264
A2_NO_SPATIAL,32,0.9723596948180677,0.1261791741988029,0.05899650079970403,0.05007626598939861,0.026451824417542433
A2_NO_SPATIAL,33,0.9569269635786793,0.12621481923347466,0.0528640690405689,0.050592906584328454,0.02941948227123922
A2_NO_SPATIAL,34,0.9877655584043303,0.12733879955948568,0.05999987294277747,0.050834676496130854,0.027135557586634017
A2_NO_SPATIAL,35,0.960630311787562,0.12679104020633436,0.0564069541578339,0.05064081591615434,0.026322649261554143
A2_NO_SPATIAL,36,1.047990593763511,0.1311663573450373,0.06833736614322038,0.05040027214651546,0.028284112894153206
A2_NO_SPATIAL,37,0.926903846096451,0.1276726274389729,0.05399034133900918,0.05009625925233493,0.022952969789542532
A2_NO_SPATIAL,38,0.9446319283935081,0.12617849898830108,0.057393801349759396,0.04979734012344753,0.023439548236967957
A2_NO_SPATIAL,39,1.0184318981882017,0.13093712823197645,0.06813106999073548,0.05016437345907988,0.02362896218633965
A2_NO_SPATIAL,40,1.028993487360508,0.12526475705210516,0.06268246049195328,0.050006062017254646,0.033015357167596175
A2_NO_SPATIAL,41,1.0328467584367387,0.12879170262975312,0.06407502198086587,0.05060420525583707,0.03057302027555272
A2_NO_SPATIAL,42,0.9988237805007855,0.1274551037466127,0.06368661061431602,0.049052024005335405,0.026722851118865756
A2_NO_SPATIAL,43,1.0175178294073095,0.13134275901256084,0.0667983159197034,0.04937207048455571,0.025235694379323402
A2_NO_SPATIAL,44,1.0155636231035738,0.13296125767656342,0.06959423294510991,0.04935229316989455,0.02156658387699762
A2_NO_SPATIAL,45,0.9696828795490228,0.12901975199372898,0.06196417312588637,0.04939050420297487,0.022546666971178155
A2_NO_SPATIAL,46,0.9923180149099335,0.13100699626540127,0.06669794818826703,0.049171237107396876,0.02124350382296412
A2_NO_SPATIAL,47,0.9474934587319866,0.1280708358076758,0.05628116904482533,0.04956467628201452,0.0245185325314593
A2_NO_SPATIAL,48,1.0300424278643874,0.13370971800710826,0.06739509571649865,0.04958636478289176,0.025792728996080958
A2_NO_SPATIAL,49,1.019793528481201,0.13259111394258102,0.06649776040001826,0.04917495716877524,0.025620452575161875
A2_NO_SPATIAL,50,1.021448611551652,0.13262930704957732,0.06763718248028436,0.049616624302789174,0.02443612431909906
A2_NO_SPATIAL,51,1.0020143247853108,0.13349028562836318,0.06738784531955214,0.04906713975668812,0.02141720865905438
A2_NO_SPATIAL,52,1.020098382460362,0.13134810398949542,0.06809477013949662,0.04895514115662986,0.02471815017662121
A2_NO_SPATIAL,53,0.9859991933959054,0.13257136451238424,0.06645977512766917,0.04869963316498184,0.0201704114700779
A2_NO_SPATIAL,54,0.9054105283342679,0.12735637957608384,0.05515498378694961,0.048752313331410016,0.01921326519998745
A2_NO_SPATIAL,55,0.9286999092971009,0.12904338707017168,0.057186193492784226,0.048854582316142925,0.020553570042685924
A2_NO_SPATIAL,56,0.9911040669149669,0.13207614595632447,0.06721804914564064,0.048715343203792796,0.020475817677123975
A2_NO_SPATIAL,57,0.9904073539994296,0.13466340520186024,0.0671568713820452,0.04872404277408325,0.01946631647369945
A2_NO_SPATIAL,58,1.021548521928569,0.13365823448402261,0.0688073241560984,0.04889624270408372,0.023469955570608124
A2_NO_SPATIAL,59,0.992283457545622,0.13036719681759767,0.06581259977254829,0.04881189348454972,0.02261502280106095
A2_NO_SPATIAL,60,0.98970211151459,0.13357831950198246,0.06710532663576703,0.04890082963387836,0.019656561964093194
A3_F_ONLY,1,0.9130688711401445,0.1198564720980915,0.047439218065232866,0.051995864953447754,0.028424683301115864
A3_F_ONLY,2,1.055671449670541,0.12628879349310473,0.05767260077912087,0.055586406069305996,0.03798191810144891
A3_F_ONLY,3,0.94946406485887,0.11336259598225736,0.054431264576666194,0.05157397739229529,0.03052206287540611
A3_F_ONLY,4,1.04799371402286,0.11534826676733992,0.053084217399384286,0.05110492730497391,0.04854926792604475
A3_F_ONLY,5,1.1579709305269579,0.11463438430200927,0.05739689718651672,0.0507919551720777,0.06384615263976795
A3_F_ONLY,6,1.0734030960880228,0.11584040511084881,0.05706766260456,0.050550489256461,0.049264407170377104
A3_F_ONLY,7,1.0525911716824896,0.11262472687812386,0.045728460719772865,0.051886628685856445,0.05699726697203967
A3_F_ONLY,8,1.1017218330498333,0.10967176687216218,0.053226826977770585,0.051897422673227674,0.05918455644815982
A3_F_ONLY,9,1.0329718107658434,0.11804430560855458,0.05919641542523732,0.051502998797177874,0.03863908724651532
A3_F_ONLY,10,0.9131424804216854,0.11310957858720756,0.048068186889959036,0.052317278205050645,0.030032287336560364
A3_F_ONLY,11,0.8849644924477165,0.11165496744487535,0.05331858357697221,0.05065607749674264,0.021761913742766165
A3_F_ONLY,12,0.9557683937741317,0.11772425142342095,0.0508903513786281,0.0526287324457058,0.032717846110137214
A3_F_ONLY,13,1.241451610198449,0.11842404117997661,0.05211918768141041,0.052281170452012485,0.08100282982989968
A3_F_ONLY,14,1.1499688713613674,0.116028555754308,0.04894216419420799,0.051856900030871254,0.069480549100296
A3_F_ONLY,15,1.0438508639737138,0.11951074931778008,0.05239902047552443,0.051196858188752574,0.04692110011532369
A3_F_ONLY,16,0.9581995850271905,0.11856194773778392,0.052008464857665235,0.050434857837872445,0.033390752018151955
A3_F_ONLY,17,0.9599481237485143,0.11810697623075704,0.0551781024865005,0.05059811230358897,0.03061163592969254
A3_F_ONLY,18,1.051125742318585,0.12103125087492843,0.05168739245864327,0.04985117185523943,0.049346478306855894
A3_F_ONLY,19,0.9392813008788073,0.11945092930865252,0.05423140282111596,0.04966447899043991,0.028181151752918812
A3_F_ONLY,20,0.9273140117258818,0.11981877747244114,0.058056805082536904,0.05007873462198707,0.021890120924794552
A3_F_ONLY,21,0.974543409789813,0.11796209052484691,0.055787136318500186,0.04996586132053538,0.0330705273840107
A3_F_ONLY,22,0.9609642906115815,0.11946555129986959,0.05339652337048925,0.05017844693682389,0.03236619284036945
A3_F_ONLY,23,0.9434696724360796,0.12100257212437542,0.0558221427188875,0.0498163713353328,0.026658582926146014
A3_F_ONLY,24,0.9020657651341686,0.11744354765417724,0.053785934620062356,0.049999327522487466,0.022651541825180935
A3_F_ONLY,25,0.9028427860863253,0.11986836647553618,0.05221173920400061,0.04995390634492048,0.023488813149030126
A3_F_ONLY,26,0.9457523005177406,0.11966303426206946,0.052711682093883515,0.050269433071118544,0.030265347310109228
A3_F_ONLY,27,0.9586986378664273,0.11952587728298598,0.05759086698487622,0.05116362023698929,0.027072384758766558
A3_F_ONLY,28,0.9298006852911245,0.11551125269539739,0.05331551503748838,0.050438334948875764,0.028291645686582986
A3_F_ONLY,29,0.9268398179292643,0.11901034599849117,0.053433205414547255,0.050177180812922266,0.026585508100840524
A3_F_ONLY,30,0.9411380856781943,0.11631343073079782,0.05392331714614363,0.04993445164373492,0.02974530613001434
A3_F_ONLY,31,0.9118530177045787,0.11777155131627717,0.052706212679776716,0.05006384952100783,0.025242962821662458
A3_F_ONLY,32,0.9108334336953743,0.11891031112803914,0.05614015090017394,0.05016514034922538,0.021190073953702274
A3_F_ONLY,33,0.8925043434013272,0.11603462739396533,0.054643864260075975,0.049565861393359396,0.020990639678734508
A3_F_ONLY,34,0.9061784818565539,0.11802813222799503,0.0527127843062254,0.04935074246078657,0.024699288919372363
A3_F_ONLY,35,0.9016388802779836,0.11428697630372964,0.05399335226478242,0.0486868950093169,0.024515562360689656
A3_F_ONLY,36,0.9342803015728184,0.11502850934309458,0.05408594243877503,0.04808190473328748,0.030266071119590173
A3_F_ONLY,37,0.8829566565075861,0.11549302587949953,0.053422798684011674,0.04750554705647632,0.022295664785782484
A3_F_ONLY,38,0.9047956536687136,0.1147512078180774,0.05278686617627154,0.04759609183667068,0.026907399728369513
A3_F_ONLY,39,0.8951097920296298,0.11673161323267431,0.053284643051464776,0.04645173233390402,0.024882806372808316
A3_F_ONLY,40,0.9023239537657166,0.11770400115762959,0.05473760091133157,0.04698088837866694,0.02394592863865473
A3_F_ONLY,41,0.9871131481675672,0.11859482503349542,0.06544556075707424,0.04777006960605875,0.02715767420767113
A3_F_ONLY,42,0.8995681914039744,0.11077686388426881,0.058484602946140746,0.047376217045673914,0.02199973733578646
A3_F_ONLY,43,0.8883646284314283,0.11407331556141442,0.05499958130148685,0.044763486468884846,0.02426904218388261
A3_F_ONLY,44,0.8703194501285436,0.11267939840411409,0.05518355717522801,0.047235219380254066,0.019600399650299156
A3_F_ONLY,45,0.8669823538975646,0.11248584826313844,0.055038639049904664,0.04644084548695779,0.019836396357427715
A3_F_ONLY,46,0.8703088730810281,0.11445499790977133,0.05501430181173727,0.046387151430097494,0.019759877836280214
A3_F_ONLY,47,0.9131684055452765,0.1122108158774416,0.05503400004086569,0.04590060828314792,0.028350419283126257
A3_F_ONLY,48,0.910461341151328,0.11396777806139953,0.05526607373129255,0.046905370826468035,0.026252846974581728
A3_F_ONLY,49,0.8873656182628615,0.1111719265061388,0.0546385969479259,0.04456390256057977,0.025659707687166
A3_F_ONLY,50,0.8677047199097707,0.10990744410288593,0.05564300882574271,0.046870546381804976,0.01998016650177877
A3_F_ONLY,51,0.8777140289189571,0.10920941536274609,0.05523622696268284,0.046042227106718174,0.022995704020483034
A3_F_ONLY,52,0.9106202019857337,0.1096027052924924,0.05370338147639879,0.045374403072311664,0.030568642370443523
A3_F_ONLY,53,0.8749740060169726,0.11063687448512714,0.055518359681284414,0.04573641070001245,0.021954200473889265
A3_F_ONLY,54,0.8721541094766847,0.11011228046444382,0.05566326200028319,0.044843388620146946,0.022189313974201694
A3_F_ONLY,55,0.9041753003758402,0.11200774600267599,0.06128912253784852,0.04511205834075827,0.02129720124602434
A3_F_ONLY,56,0.8677585356205498,0.10940397663288892,0.05487741442117978,0.047030761986895514,0.02080638735654466
A3_F_ONLY,57,0.8338918892494485,0.10934410354631502,0.05359855183734285,0.04322555327373764,0.019099684956590254
A3_F_ONLY,58,0.839410141471295,0.11295959500436821,0.05352993125551023,0.04471586239495286,0.017679122713377907
A3_F_ONLY,59,0.9112455064084177,0.11128038060540146,0.06139584057685024,0.04586663980610755,0.022111117536362197
A3_F_ONLY,60,0.8564649507168313,0.11170652400158754,0.05742816975693826,0.044227538740765564,0.01761678408977215
