model,epoch,dataset,population,system,scope,scope_value,window,metric,n_records,n_scenes,n_groups,group_macro,record_median,record_p90
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,10_30,max_abs_rocof_error,2994,61,61,0.3380977230013434,0.10412849485874176,0.7737938761711122
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,0,10_30,trajectory_rmse,4466,198,187,0.23206501768512466,0.12799834660604836,0.2976726034313111
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,0,10_30,differential_rmse,4466,198,187,0.2571895100916221,0.12793039135373702,0.4325682207885394
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,0,10_30,nadir_error,4466,198,187,0.22946310900474504,0.09047720767557621,0.28199552930891514
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,0,10_30,max_abs_rocof_error,4466,198,187,0.2765670482113812,0.10700046457350254,0.6457217484712601
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,2,10_30,trajectory_rmse,4363,145,141,0.26999352859595105,0.12121016088621965,0.45315591542683537
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,2,10_30,differential_rmse,4363,145,141,0.231637009387615,0.09130493430254182,0.5147668503761905
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,2,10_30,nadir_error,4363,145,141,0.3416779380122866,0.0895460182800889,0.5718529745936397
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,2,10_30,max_abs_rocof_error,4363,145,141,0.7546683191109105,0.11498618125915527,1.8703969419002533
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,SG_GFL,10_30,pair_rmse,145,145,141,0.6532086387260838,0.4529593312290475,1.5289316925283456
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,ALL,10_30,pair_rmse,198,198,187,0.9872525435288483,0.8654824501329718,1.998550368035808
G0_BALANCED,53,wecc1600,RISK_198,WECC179,ALL,ALL,10_30,spread_mae,198,198,187,2.988304537183297,2.2734790868722485,6.433394555065317
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,fault_plus_nk,10_30,spread_mae,61,61,61,2.6686403686099345,1.9463801780366339,6.0131906272377815
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,full,trajectory_rmse,688,158,148,1.0141732582283165,0.3140011247995801,2.89428798892842
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,full,differential_rmse,688,158,148,1.0304219864516289,0.3231509769106756,2.8695830193252054
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,full,nadir_error,688,158,148,0.42125455622787966,0.12348240986466408,0.6942836903035643
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,full,max_abs_rocof_error,684,158,148,0.9131229584500594,0.4369858913243339,2.4125856446529994
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,SG_GFM,full,pair_rmse,158,158,148,1.5793825682013234,1.4286297555550285,3.0264285864179126
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,0_2,trajectory_rmse,688,158,148,0.21248335301982868,0.12921966433902682,0.4344248610796242
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,0_2,differential_rmse,688,158,148,0.2087366357522318,0.11312283508863581,0.42523055774247537
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,0_2,nadir_error,688,158,148,0.12128194566987979,0.08950453251600266,0.24693497586995372
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,0_2,max_abs_rocof_error,684,158,148,0.4900687622669224,0.2817783019614175,1.0955016261842623
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,SG_GFM,0_2,pair_rmse,158,158,148,0.3019904936608989,0.26760583869972826,0.5714111384572407
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,2_10,trajectory_rmse,684,158,148,0.7919460774514301,0.2757939264823699,2.467369611764897
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,2_10,differential_rmse,684,158,148,0.8103716371398871,0.29714891713751024,2.4243967758800014
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,2_10,nadir_error,684,158,148,0.414987689078404,0.12505795434117317,1.1810171961784366
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,2_10,max_abs_rocof_error,684,158,148,0.8020797192710892,0.3713512500578412,2.119184403713323
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,SG_GFM,2_10,pair_rmse,158,158,148,1.3017931908877265,1.222998523267882,2.271189075803969
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,10_30,trajectory_rmse,684,158,148,1.1171910494436759,0.3188013759769154,3.1598588488765
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,10_30,differential_rmse,684,158,148,1.133100650805523,0.3373056675851873,3.031161333976424
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,10_30,nadir_error,684,158,148,1.0517937487445768,0.29361947998404503,3.0232950508594514
G0_BALANCED,53,wecc1600,RISK_198,WECC179,family,1,10_30,max_abs_rocof_error,684,158,148,0.8362608401913089,0.4785453528165817,2.186525547504426
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,SG_GFM,10_30,pair_rmse,158,158,148,1.7245297771066488,1.5523773353959802,3.4675870568436604
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,GFM_GFL,full,pair_rmse,105,105,102,1.3395920424439298,1.063417690540875,2.6962070749950353
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,GFM_GFL,0_2,pair_rmse,105,105,102,0.37361683437633836,0.25971225046102053,0.933649756753915
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,GFM_GFL,2_10,pair_rmse,105,105,102,1.1272828140649023,1.0354901601578843,2.1762261109926984
G0_BALANCED,53,wecc1600,RISK_198,WECC179,pair,GFM_GFL,10_30,pair_rmse,105,105,102,1.4466376972241306,1.1112351430830052,3.004072834154479
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,full,trajectory_rmse,2897,62,53,0.43270485119797464,0.23472957345348786,0.4421405712602715
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,full,differential_rmse,2897,62,53,0.3744477675699408,0.13613692655174456,0.6637866414715978
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,full,nadir_error,2897,62,53,0.41014291060589897,0.14160466939210892,0.45138844847679144
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,full,max_abs_rocof_error,2789,62,53,4.4759358542988075,0.4092705705759849,6.2444604411137075
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,full,spread_mae,62,62,53,3.442066750171152,3.717026914242167,5.575944603211793
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,trajectory_rmse,2897,62,53,0.17164581377602,0.13911148628095335,0.25157346493272886
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,differential_rmse,2897,62,53,0.1207893669769978,0.07941895499263756,0.18649422114673875
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,nadir_error,2897,62,53,0.17955975692006776,0.1285775825381279,0.28304602243006244
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,max_abs_rocof_error,2789,62,53,3.7503013876672986,0.38506648904465585,4.983435294518219
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,spread_mae,62,62,53,0.473467983502366,0.3067515569906817,0.8679211973972066
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,trajectory_rmse,2789,62,53,0.4033966452649368,0.22676565698523246,0.3917020472961714
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,differential_rmse,2789,62,53,0.33545364536194155,0.10715298785946492,0.5757789535743206
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,nadir_error,2789,62,53,0.38521676427889734,0.1523454301059246,0.36697984859347343
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,max_abs_rocof_error,2789,62,53,3.5027961780164185,0.27116471219124766,2.433160885928517
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,spread_mae,62,62,53,3.1423132934780873,2.4506468503454526,6.64101292847799
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,trajectory_rmse,2789,62,53,0.4776939704195649,0.24735527424886,0.4625346801831318
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,differential_rmse,2789,62,53,0.4097501333610936,0.1389182095956139,0.5767635013210691
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,nadir_error,2789,62,53,0.4787007133872702,0.20159532129764557,0.5982573807239536
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,max_abs_rocof_error,2789,62,53,0.7838363013445332,0.17004574462771416,1.7873379796743425
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,spread_mae,62,62,53,3.8588280095152583,2.983221814024728,6.979738671380909
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,trajectory_rmse,793,13,12,0.27236387982493965,0.13961318790906505,0.3148269751501115
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,differential_rmse,793,13,12,0.2310860917283476,0.12731994612249745,0.29316532561032116
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,nadir_error,793,13,12,0.29767718839859986,0.10889051854610443,0.3201258823275567
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,max_abs_rocof_error,605,13,12,2.1185210225001314,0.4153206042290414,6.681770513121473
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,spread_mae,13,13,12,4.424865525915513,5.054697378524035,5.959056074245683
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,trajectory_rmse,793,13,12,0.11989192434671708,0.10350258117835276,0.16170207786881807
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,differential_rmse,793,13,12,0.08791316255423869,0.07037073781200358,0.1297359632757994
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,nadir_error,793,13,12,0.1192571006700706,0.10147227346897125,0.2027701392769817
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,max_abs_rocof_error,605,13,12,1.1729325280257397,0.3671715433511311,2.7912723065602156
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,spread_mae,13,13,12,0.5650783734227874,0.6652321147201984,0.7487696341091339
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,trajectory_rmse,605,13,12,0.3169439691409047,0.15990035990096316,0.33708692999080825
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,differential_rmse,605,13,12,0.277723778177854,0.1404025305563885,0.2739516776495551
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,nadir_error,605,13,12,0.3055462917973749,0.07522124797105789,0.39701130986213684
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,max_abs_rocof_error,605,13,12,1.739623842875598,0.3594781977232524,2.5953490567004525
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,spread_mae,13,13,12,5.3140072313732505,5.273539649921617,8.347993724110653
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,trajectory_rmse,605,13,12,0.3249493520934445,0.16003730465333663,0.4564888820352178
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,differential_rmse,605,13,12,0.2843799781234319,0.13850211751747757,0.3519945369342479
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,nadir_error,605,13,12,0.3804523947712382,0.1139688603579998,0.7491303265094758
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,max_abs_rocof_error,605,13,12,0.6683843160772464,0.20759467035531998,1.8170697808265734
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,spread_mae,13,13,12,4.4551875589816925,4.334015580359846,6.7145123387931385
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,trajectory_rmse,2940,58,57,0.258717562814015,0.09387321370467785,0.44700109541632665
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,differential_rmse,2940,58,57,0.27274476437077927,0.09477117182860299,0.4445566895956544
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,nadir_error,2940,58,57,0.299261475633557,0.10556259378790855,0.5889878273010254
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,max_abs_rocof_error,2940,58,57,3.031474587115333,0.2573517097354054,6.386986329954828
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,spread_mae,58,58,57,2.1303444280291153,1.57156675773678,4.697645756264568
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,trajectory_rmse,2940,58,57,0.11954322564190072,0.09472734316382991,0.17319831756102483
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,differential_rmse,2940,58,57,0.08981765873357792,0.05274957200094735,0.13580484358831668
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,nadir_error,2940,58,57,0.12887531013049447,0.09281465399544686,0.20038989186286926
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,max_abs_rocof_error,2940,58,57,2.342369154655745,0.2152358207814316,3.154975936327324
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,spread_mae,58,58,57,0.49981258777636905,0.3009989669691526,1.1644153970867115
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,trajectory_rmse,2940,58,57,0.22012034168946884,0.07624414388105755,0.3174744996653101
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,differential_rmse,2940,58,57,0.22132991913422648,0.07835578058579273,0.38628353841200674
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,nadir_error,2940,58,57,0.18088931088505325,0.0641439575701952,0.31263990923762314
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,max_abs_rocof_error,2940,58,57,1.6880663313467048,0.08421332922741606,1.8401642990500102
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,spread_mae,58,58,57,1.9305104736973309,1.4792392335379771,4.966895094220971
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,trajectory_rmse,2940,58,57,0.2679713360249985,0.09854510757880688,0.45496794140885344
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,differential_rmse,2940,58,57,0.28956110776256605,0.10010578335583926,0.4849750968048084
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,nadir_error,2940,58,57,0.31356881662439084,0.0845591388642788,0.6574118822813034
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,max_abs_rocof_error,2940,58,57,0.42981370644960376,0.06708931317552924,1.0172303915023804
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,spread_mae,58,58,57,2.373331193787104,1.8530449998914262,5.027835606504233
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,full,trajectory_rmse,185,4,4,0.034609283217349025,0.012631593775297843,0.026222212111032085
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,full,differential_rmse,185,4,4,0.045378670686522946,0.024610234097667827,0.04906030443276863
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,full,nadir_error,185,4,4,0.07299852015669828,0.04222792387008667,0.11576796062290669
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,full,max_abs_rocof_error,185,4,4,0.17032444524802934,0.1264062444750812,0.3363818100657042
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,full,spread_mae,4,4,4,0.5745216172710608,0.47085424457043956,1.1067713828891756
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,0_2,trajectory_rmse,185,4,4,0.027546078390914074,0.029629872204264454,0.04363290492953806
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,0_2,differential_rmse,185,4,4,0.023754249710551283,0.028161579763765248,0.03733276411377274
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,0_2,nadir_error,185,4,4,0.04793622128193842,0.0358805091236718,0.11600484892551322
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,0_2,max_abs_rocof_error,185,4,4,0.19017953059277992,0.18710725285362154,0.3452677890557885
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,0_2,spread_mae,4,4,4,0.06181933898628397,0.0687700002143288,0.07101615131572173
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,2_10,trajectory_rmse,185,4,4,0.0231408364592541,0.007874085253040545,0.016265149120909265
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,2_10,differential_rmse,185,4,4,0.028977444230533212,0.013323554670544635,0.031268042944763284
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,2_10,nadir_error,185,4,4,0.03333007273561248,0.009619296761229634,0.0233407947816886
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,2_10,max_abs_rocof_error,185,4,4,0.05757220904372011,0.018497799928090378,0.07066918013617031
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,2_10,spread_mae,4,4,4,0.4103307861969861,0.3608258048841937,0.7100355976592706
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,10_30,trajectory_rmse,185,4,4,0.03615989108572374,0.009925706734851398,0.02718678223851981
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,10_30,differential_rmse,185,4,4,0.0497220000229954,0.026711293055201035,0.05625193308763269
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,10_30,nadir_error,185,4,4,0.041240064574045575,0.008357048965990543,0.028904988616704926
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,10_30,max_abs_rocof_error,185,4,4,0.051505507838570504,0.017497614957392216,0.09160614013671874
G0_BALANCED,53,wecc1600,RISK_198,WECC179,event,load_change,10_30,spread_mae,4,4,4,0.6914681775291683,0.5553300724248402,1.3714366355026142
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,true_spatial_rms,1402,1402,1300,0.027422619866294826,0.018092908246935317,0.051240910826604424
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,predicted_spatial_rms,1402,1402,1300,0.19978176086245897,0.07362467246828949,0.5465833160333928
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,amplitude_mae,1402,1402,1300,0.09185646455288181,0.03872973318010556,0.2044099564511246
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,rank_spearman,1402,1402,1300,0.13629458158175292,0.16213872697482198,0.5258691608402148
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,top1_recall,1402,1402,1300,0.21153846153846154,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,top3_recall,1402,1402,1300,0.3184615384615384,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,top5_recall,1402,1402,1300,0.33446153846153853,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,true_spatial_rms,403,403,403,0.028387246061052925,0.013519440999243255,0.05053007137104609
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,predicted_spatial_rms,403,403,403,0.17654224981658606,0.04883518963914584,0.5341698643799747
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,amplitude_mae,403,403,403,0.08589311709330158,0.031357637802371136,0.18507529122472996
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,rank_spearman,403,403,403,0.08014321784504502,0.07487684729064037,0.4658799884108826
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,top1_recall,403,403,403,0.11166253101736973,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,top3_recall,403,403,403,0.21339950372208435,0.0,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,top5_recall,403,403,403,0.2600496277915633,0.2,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,0_2,true_spatial_rms,1402,1402,1300,0.035968479815473305,0.026973736376119793,0.07629539179480586
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,0_2,predicted_spatial_rms,1402,1402,1300,0.07272664040166235,0.060481838244207435,0.12115356803066951
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,0_2,amplitude_mae,1402,1402,1300,0.04776986678577422,0.040757676044935076,0.08110284704902777
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,0_2,rank_spearman,1402,1402,1300,0.11541776193366197,0.12364532019704431,0.5019876664716765
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,0_2,top1_recall,1402,1402,1300,0.07846153846153846,0.0,0.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,0_2,top3_recall,1402,1402,1300,0.14897435897435896,0.0,0.3333333333333333
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,0_2,top5_recall,1402,1402,1300,0.21176923076923077,0.2,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,0_2,true_spatial_rms,403,403,403,0.04363341817634811,0.02919098518740919,0.07745777412337512
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,0_2,predicted_spatial_rms,403,403,403,0.11053173049988818,0.08608028260617595,0.19544735062938062
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,0_2,amplitude_mae,403,403,403,0.06825781529731227,0.05851695042335342,0.11595331204750868
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,0_2,rank_spearman,403,403,403,0.10595274053624569,0.10794938353526613,0.5095590587262607
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,0_2,top1_recall,403,403,403,0.05707196029776675,0.0,0.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,0_2,top3_recall,403,403,403,0.13564929693961952,0.0,0.3333333333333333
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,0_2,top5_recall,403,403,403,0.21538461538461542,0.2,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,true_spatial_rms,1402,1402,1300,0.029935943025979777,0.018405336282990535,0.055090883836043415
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,predicted_spatial_rms,1402,1402,1300,0.16241633768483624,0.06252532125995375,0.4661314538211989
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,amplitude_mae,1402,1402,1300,0.07081438295864492,0.028449210804101337,0.18344074188792175
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,rank_spearman,1402,1402,1300,0.1841978111733084,0.18826239432307754,0.5639612722234245
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,top1_recall,1402,1402,1300,0.2053846153846154,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,top3_recall,1402,1402,1300,0.35384615384615387,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,2_10,top5_recall,1402,1402,1300,0.3613846153846154,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,true_spatial_rms,403,403,403,0.03058547592836327,0.011612970959787349,0.05266052588506606
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,predicted_spatial_rms,403,403,403,0.1476348223812314,0.03437867625007725,0.49284066547465577
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,amplitude_mae,403,403,403,0.06752556476653684,0.018676201781466624,0.18182597613817822
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,rank_spearman,403,403,403,0.19298145917272652,0.2073891625615763,0.5353657141164037
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,top1_recall,403,403,403,0.11910669975186104,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,top3_recall,403,403,403,0.24069478908188585,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,2_10,top5_recall,403,403,403,0.2689826302729529,0.2,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,true_spatial_rms,1402,1402,1300,0.02060879126034134,0.008429733330976148,0.04912783552151519
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,predicted_spatial_rms,1402,1402,1300,0.21608207861966627,0.06978442612670238,0.6003091542476882
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,amplitude_mae,1402,1402,1300,0.09902817786706129,0.03304146777654354,0.2298006430469681
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,rank_spearman,1402,1402,1300,0.21746739674833318,0.24575807334428024,0.5789565042457043
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,top1_recall,1402,1402,1300,0.23615384615384616,0.0,1.0
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,top3_recall,1402,1402,1300,0.3730769230769231,0.3333333333333333,0.6666666666666666
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,ALL,ALL,10_30,top5_recall,1402,1402,1300,0.390923076923077,0.4,0.6
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,true_spatial_rms,403,403,403,0.01930707180346944,0.00495702661799398,0.040609584122025824
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,predicted_spatial_rms,403,403,403,0.18541802611763353,0.04292343536860168,0.5571445688697871
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,amplitude_mae,403,403,403,0.08919101391071024,0.025016125736656795,0.19681938682527741
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,rank_spearman,403,403,403,0.14404851190357043,0.15296584701182875,0.5248228380111433
G0_BALANCED,53,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,10_30,top1_recall,403,403,403,0.13895781637717122,0.0,1.0
